,단어,부정,긍정
743,▁가능한,-0.03353924,0.012159021
744,▁가동,0.009304678,0.012813227
745,▁가득,0.0053646266,-0.018391464
746,▁가량,-0.036508955,0.02442252
747,▁가려,0.04088991,-0.02373028
748,▁가로,0.012407379,-0.027460292
749,▁가르,0.025119077,-0.0098398775
750,▁가리,0.013317266,-0.010740183
751,▁가맹점,0.0315591,0.005604308
752,▁가방,0.0071544712,0.0072882576
753,▁가수,0.027180701,-0.03610013
754,▁가스,0.004441168,0.04135234
755,▁가슴,0.019442346,-0.005149983
756,▁가시,-0.004233192,-0.01102773
757,▁가운데,0.01080143,0.011327283
758,▁가입,0.059617266,0.015378106
759,▁가입자,0.017096823,-0.0043951897
760,▁가장,-0.022795111,-0.015919391
761,▁가전,0.011438902,0.028893523
762,▁가정,0.03921143,0.008808295
763,▁가져,-0.0069608632,0.020442365
764,▁가졌다,-0.01700329,0.034314286
765,▁가족,0.04028411,0.00773028
766,▁가족들,0.044252608,0.020105325
767,▁가지,-0.018467894,0.058710083
768,▁가지고,-0.036694013,0.081883244
769,▁가진,-0.059684157,0.028831622
770,▁가짜,0.014160686,0.062417727
771,▁가치,0.019144556,0.07758043
772,▁가치를,-0.0032673962,0.058114115
773,▁각,0.010390753,-0.0053450987
774,▁각각,0.0144109875,0.043106735
775,▁각자,0.018630574,0.027815606
776,▁각종,0.0036464697,0.017483758
777,▁간,0.015973855,0.032891903
778,▁간담회,0.03634657,0.013131665
779,▁간부,0.005868757,0.03401949
780,▁간사,0.020055732,-0.021290805
781,▁갈,0.04854453,0.0013859123
782,▁갈등,0.077604964,0.011016889
783,▁갈수록,-0.0170095,0.037438862
784,▁감,0.004667998,-0.0143017145
785,▁감각,0.016085569,0.0032316074
786,▁감독,0.02978418,-0.028988298
787,▁감독님,0.05758088,-0.016428461
788,▁감독은,0.0022420073,0.009318335
789,▁감독의,0.05149447,-0.030982902
790,▁감독이,0.015095084,-0.032364998
791,▁감동,0.07485222,0.055012684
792,▁감면,-0.00472784,0.0151872905
793,▁감사,-0.013667843,0.04458441
794,▁감사원,0.019311117,0.07794477
795,▁감성,0.021328125,0.030504066
796,▁감소,0.009010667,0.013236055
797,▁감소한,0.008973222,-0.07596153
798,▁감소했다,0.015483991,-0.01715468
799,▁감시,0.033805978,0.011248972
800,▁감안,0.023714736,-0.0023801029
801,▁감안하면,-0.013640899,0.014522649
802,▁감염,0.023460226,0.027548926
803,▁감정,0.018198268,0.07861252
804,▁감추지,0.055658974,0.01622851
805,▁감축,0.046002224,0.02983628
806,▁갑자기,-0.014290597,0.04671103
807,▁강,-0.020450242,-0.021251906
808,▁강남,0.0047425013,0.011039082
809,▁강남구,0.0047287904,-0.021046808
810,▁강력,-0.01960129,0.0011651572
811,▁강력한,-0.0301997,-0.017023673
812,▁강렬한,0.05142328,-0.0035513751
813,▁강릉,-0.025806848,-0.015221347
814,▁강세,-0.0004101852,-0.01626078
815,▁강원,0.008342471,-0.04887076
816,▁강원도,-0.023952864,-0.052932143
817,▁강제,-0.0145601975,-0.009235926
818,▁강조,0.01948158,-0.008066211
819,▁강조했다,0.0298777,0.0077103213
820,▁강하게,-0.024784572,0.010512632
821,▁강한,-0.042966954,-0.03599874
822,▁강행,0.015652983,0.026491273
823,▁강호동,-0.05552041,-0.022761399
824,▁강화,-0.03640975,-0.030129898
825,▁갖,-0.014685865,0.014133774
826,▁갖고,-0.03406584,0.07348272
827,▁갖추,-0.020519162,-0.00502061
828,▁갖춘,-0.07942132,0.0007829778
829,▁갖춰,-0.0653573,-0.033014383
830,▁같,0.046994377,-0.013082162
831,▁같다,0.0428389,0.0048265643
832,▁같아,0.035658628,-0.01662808
833,▁같은,0.018730048,-0.012811061
834,▁같이,0.010992644,0.037325382
835,▁개,-0.05852209,0.046050303
836,▁개그맨,-0.0014751256,-0.04179641
837,▁개념,-0.031208422,0.013010518
838,▁개막,0.0637048,-0.029530624
839,▁개발,-0.026386589,2.8077513e-05
840,▁개방,-0.00092493184,-0.056639127
841,▁개별,-0.034095503,-0.0076478813
842,▁개봉,0.003628668,-0.008841259
843,▁개선,0.019728884,0.0005035829
844,▁개설,-0.017370578,0.00687638
845,▁개성,-0.034438312,-0.020472558
846,▁개성공단,0.020955678,-0.024625095
847,▁개인,0.015921954,-0.033565953
848,▁개인정보,-0.010456627,0.004475029
849,▁개입,0.021464992,-0.00034953468
850,▁개장,0.057785586,-0.017028002
851,▁개정,-0.038489774,-0.021930791
852,▁개정안,-0.017190848,-0.025030151
853,▁개척,-0.015608476,-0.060748298
854,▁개최,0.003997295,0.013478061
855,▁개최한다,-0.025819147,-0.0100710895
856,▁개통,0.030929266,-0.036944285
857,▁개편,0.007446328,-0.05322464
858,▁개편안,-0.022251328,-0.008383296
859,▁개혁,0.033359874,0.027606724
860,▁객관적,0.00547586,0.014610523
861,▁갤럭시,0.017302873,0.019842746
862,▁거,0.0065743155,0.064567275
863,▁거두,0.066309825,0.048226207
864,▁거둔,0.0066805673,0.00922082
865,▁거뒀다,0.054174684,-0.0067231655
866,▁거듭,0.01440656,0.03542926
867,▁거래,0.008411924,0.0481001
868,▁거래되고,-0.018700529,0.029893883
869,▁거래량,0.024248492,-0.005417292
870,▁거론,0.006323703,-0.012895922
871,▁거리,-0.011412131,-0.060201637
872,▁거부,0.021742616,0.012442239
873,▁거의,-0.037958667,0.037404865
874,▁거절,-0.039733637,0.0132475365
875,▁거주,0.027263552,0.01641554
876,▁거짓말,-0.004877789,-0.0031453623
877,▁거쳐,-0.016550267,0.06260299
878,▁거치,0.018109458,0.008296376
879,▁거친,-0.01189294,-0.01572782
880,▁걱정,0.022282219,-0.009386199
881,▁건,0.023811236,0.09541062
882,▁건강,-0.0059399474,-0.0072831195
883,▁건립,-0.029507708,-0.058017008
884,▁건물,-0.010296259,-0.0507989
885,▁건설,-0.008412132,-0.011561206
886,▁건설사,0.055717096,0.010420278
887,▁건축,-0.025047038,-0.03513233
888,▁걷,0.0071891863,-0.029280713
889,▁걸,-0.0077401996,0.05254392
890,▁걸그룹,0.021952316,-0.023573238
891,▁걸린,-0.020399535,-0.036805153
892,▁걸스데이,-0.008508002,-0.04846954
893,▁걸어,0.00372471,-0.009430835
894,▁걸쳐,-0.0028644064,0.069573656
895,▁검,-0.012295029,-0.022994447
896,▁검거,0.045568876,0.042662386
897,▁검사,-0.0052615344,0.025345653
898,▁검색,0.038007557,-0.058768053
899,▁검증,0.0066128094,0.0034675375
900,▁검찰,0.034090683,0.013999058
901,▁검찰에,0.0042033615,0.042358525
902,▁검찰은,0.06733517,0.016363684
903,▁검토,-0.009357924,0.0048567057
904,▁겁니다,0.02509956,0.016060486
905,▁것,-0.015260272,0.013540222
906,▁것과,-0.012813373,0.0224818
907,▁것도,-0.06828889,0.008607049
908,▁것에,-0.07929528,0.029315162
909,▁것으로,-0.010187833,0.027530475
910,▁것은,-0.035565928,0.03040918
911,▁것을,-0.039617978,0.021745868
912,▁것이,-0.071025066,0.0065689413
913,▁것이다,0.017993301,0.016712796
914,▁것이라고,0.032615837,0.014770049
915,▁것이라는,0.013388073,0.021383066
916,▁것이란,0.0021671113,0.006887555
917,▁것인가,-0.024270149,0.0102110505
918,▁것인지,0.020141125,-0.003178493
919,▁것입니다,0.021497112,0.036354683
920,▁것처럼,0.05442515,0.06409982
921,▁게,-0.0768184,0.03286874
922,▁게다가,0.007829448,0.01143661
923,▁게스트,0.04083228,-0.010385534
924,▁게시물,-0.026489247,-0.03392162
925,▁게시판에,-0.014716498,0.045594577
926,▁게임,0.011882819,-0.07529358
927,▁게재,-0.0110906605,0.021015191
928,▁게재했다,0.0035317596,0.0054905275
929,▁겨냥,0.041263428,-0.03969171
930,▁겨울,0.03714024,-0.009262612
931,▁격,0.011543524,-0.027340792
932,▁격려,0.06845236,0.04108397
933,▁격차,0.07891142,0.05171026
934,▁겪,0.029728077,0.026564788
935,▁겪고,0.02773913,0.036189113
936,▁견,0.04601875,0.05139034
937,▁결,-0.0470125,0.0043810178
938,▁결과,0.016462065,0.032124415
939,▁결과를,0.025052523,0.0025333911
940,▁결국,-0.042531107,0.011756248
941,▁결론,0.0041103456,0.051037833
942,▁결별,0.038392115,-0.0035328828
943,▁결승,0.043289855,-0.086193666
944,▁결심,-0.020179842,0.023830347
945,▁결정,0.03516771,-0.023338433
946,▁결정했다,0.035549473,-0.025035143
947,▁결제,-0.005280951,-0.0021910109
948,▁결코,0.019679314,0.04746377
949,▁결합,0.009451905,-0.01663013
950,▁결혼,-0.0018626787,-0.010047112
951,▁결혼식,-0.0022894014,-0.026066408
952,▁겸,0.010649025,-0.015484333
953,▁경,0.013411209,-0.020503456
954,▁경계,0.029904187,0.003742518
955,▁경고,0.028606221,0.056744024
956,▁경기,-0.004186456,-0.053765252
957,▁경기가,-0.006961966,-0.061922707
958,▁경기도,-0.0064655743,-0.055084974
959,▁경기를,0.011822697,-0.09237569
960,▁경기에서,0.0065923966,-0.07571876
961,▁경기침체,-0.022279846,-0.019471124
962,▁경남,0.027980596,-0.03665918
963,▁경력,0.039391614,0.04034816
964,▁경매,-0.022391973,-0.08124925
965,▁경북,0.012610087,-0.059766017
966,▁경비,0.014766758,0.0007898025
967,▁경영,-0.004800488,-0.0005521085
968,▁경우,-0.04349598,-0.02595079
969,▁경우가,-0.039394774,-0.009903673
970,▁경쟁,0.00017716875,-0.063617006
971,▁경쟁력,0.02313291,-0.054611787
972,▁경제,0.010562779,0.005055045
973,▁경제성장률,0.024778537,-0.023307938
974,▁경제적,-0.0053071957,0.044714063
975,▁경찰,0.014913853,0.027311329
976,▁경찰관,0.025632726,0.046478584
977,▁경찰에,-0.0038105184,0.0042687543
978,▁경찰은,0.03578039,0.026672427
979,▁경험,0.058978636,-0.012354484
980,▁계,0.037829306,-0.02608297
981,▁계기가,0.035831332,0.02751397
982,▁계기로,0.089153774,0.059439495
983,▁계산,-0.0028321492,0.015317992
984,▁계속,-0.02103613,-0.0040496923
985,▁계약,0.022171069,-0.03199775
986,▁계약을,0.009226538,-0.03923668
987,▁계열사,0.040445156,-0.0023332168
988,▁계절,0.01191362,-0.029182335
989,▁계좌,0.02891741,-0.03521158
990,▁계획,-0.021062108,-0.057968814
991,▁계획을,-0.035612144,-0.049776025
992,▁계획이다,-0.004389881,-0.043318976
993,▁고,0.013022745,0.030656224
994,▁고객,-0.036768917,0.04226358
995,▁고객들,-0.039888997,0.031854637
996,▁고객에게,-0.04017003,0.04035218
997,▁고교,0.036461316,-0.013025855
998,▁고급,-0.005746875,0.027130114
999,▁고려,-0.0064843316,0.01489909
1000,▁고려해,-0.008610466,0.00010664202
1001,▁고령,0.0056377156,0.0029791724
1002,▁고민,0.0130067095,-0.01910686
1003,▁고발,0.029612731,0.04572739
1004,▁고백,0.017241795,-0.041233525
1005,▁고백했다,0.031420123,0.007536078
1006,▁고소,-0.0037725922,0.03404625
1007,▁고스란히,0.009802481,0.015852178
1008,▁고양,0.020029357,-0.022954999
1009,▁고영욱,-0.067511946,-0.03996301
1010,▁고용,0.0027606906,-0.02056367
1011,▁고위,-0.0022242256,-0.0005190894
1012,▁고통,-0.018541677,-0.0005674595
1013,▁곡,0.018878981,-0.04814463
1014,▁곧,0.05095681,0.026396496
1015,▁곧바로,0.016043201,-0.0034678495
1016,▁골,-0.02107919,0.037101652
1017,▁골든,-0.024557749,0.020328835
1018,▁골키퍼,0.051569156,-0.0061606546
1019,▁골프,-0.03927153,0.059101522
1020,▁골프장,0.010806039,0.075086325
1021,▁곳,0.008145929,-0.019109046
1022,▁곳이,-0.042539854,-0.037975684
1023,▁공,0.048843194,-0.014406215
1024,▁공간,0.029811509,-0.025187997
1025,▁공감,0.02614206,0.040988117
1026,▁공개,-0.008895456,-0.0126207825
1027,▁공개됐다,0.022575099,-0.06692472
1028,▁공개된,-0.01172952,-0.04857533
1029,▁공개했다,0.0037909201,-0.022583527
1030,▁공격,-0.008065091,-0.016185991
1031,▁공격수,0.04082483,0.025892083
1032,▁공공,0.03904327,-0.09505878
1033,▁공공기관,0.04125897,-0.014348825
1034,▁공급,0.0051381784,-0.023472356
1035,▁공단,0.04521504,0.0327285
1036,▁공동,0.0054817945,0.037924197
1037,▁공략,-0.011581608,-0.053733397
1038,▁공모,0.03289466,-0.01686095
1039,▁공무원,0.038849097,0.006000341
1040,▁공방,0.08383941,0.04375957
1041,▁공백,-0.016917042,0.042756997
1042,▁공부,-0.01374487,-0.03183795
1043,▁공사,-0.017567229,0.003697656
1044,▁공시,-0.010449202,-0.0386867
1045,▁공시했다,0.040503472,-0.003518649
1046,▁공식,0.008443441,-0.03527097
1047,▁공약,0.052455634,-0.04742884
1048,▁공연,0.01576997,-0.065346256
1049,▁공연을,0.013636865,-0.06437275
1050,▁공유,0.0030803122,-0.0251537
1051,▁공장,0.035072517,0.017294442
1052,▁공정,-0.0061587086,0.013872441
1053,▁공정위,-0.023239762,0.05285345
1054,▁공포,-0.029351555,-0.00080940593
1055,▁공항,0.025302567,0.026989704
1056,▁공화당,-0.028357757,-0.016869994
1057,▁과감,0.014723818,-0.015569385
1058,▁과거,-0.045094505,-0.024775254
1059,▁과도한,0.010456027,0.023442049
1060,▁과세,-0.024874937,0.010877012
1061,▁과시,0.04067567,-0.028295785
1062,▁과시했다,0.03901574,-0.021675263
1063,▁과연,-0.0117129795,0.06018304
1064,▁과장,0.014871532,0.11646646
1065,▁과정,-0.0070655053,0.03995073
1066,▁과정에서,-0.028582022,0.05825738
1067,▁과정을,-0.024209835,-0.0065840343
1068,▁과제,-0.00024917722,-0.0039557917
1069,▁과징금,0.03830795,-0.0014273189
1070,▁과태료,0.020048471,0.012822985
1071,▁과학,-0.04123365,-0.0007490963
1072,▁곽,-0.0027877204,-0.08320348
1073,▁관,0.017468136,-0.031514477
1074,▁관객,-0.017098626,0.00036786683
1075,▁관객들,-0.027572935,-0.03495249
1076,▁관계,0.011305527,-0.007019181
1077,▁관계자,-0.004075526,-0.01963595
1078,▁관계자는,0.03553334,-0.0048205815
1079,▁관계자들,0.00025053136,-0.018123537
1080,▁관광,0.0070694527,-0.004650347
1081,▁관광객,0.027488418,0.011454671
1082,▁관람,-0.0009483127,-0.021896154
1083,▁관련,0.015124587,-0.0047439076
1084,▁관련된,-0.0044521014,-0.025601413
1085,▁관련사진,-0.013136687,-0.024418293
1086,▁관련한,0.004214233,0.0017300183
1087,▁관련해,0.014366575,0.010749057
1088,▁관리,0.020870667,-0.0061234618
1089,▁관심,0.08842915,0.043809686
1090,▁관심을,0.07654467,0.015160487
1091,▁관심이,0.05248618,0.033870548
1092,▁관중,0.036626935,0.03288185
1093,▁관측,0.0491978,-0.008478727
1094,▁관한,-0.019019924,-0.028577972
1095,▁관행,-0.008529489,-0.010810214
1096,▁광,-0.05032675,-0.00722557
1097,▁광고,-0.00093270093,-0.0074910717
1098,▁광주,0.027882205,-0.0043635257
1099,▁광주시,0.004858666,-0.020202179
1100,▁괜찮,-0.040813908,-0.07456128
1101,▁괴,0.005920913,-0.0013210326
1102,▁굉장히,-0.012953714,-0.011417177
1103,▁교,0.07333569,-0.051117927
1104,▁교과부,-0.017772803,-0.02812923
1105,▁교류,0.035178587,-0.018116938
1106,▁교사,0.06398493,-0.011198197
1107,▁교수,0.020241357,-0.05743381
1108,▁교수는,0.036175866,-0.009684653
1109,▁교육,-0.023528527,-0.064940766
1110,▁교육부,0.008623043,-0.01617439
1111,▁교체,-0.017986882,0.044325203
1112,▁교통,-0.032178283,-0.073176
1113,▁교통사고,-0.043230712,0.045321032
1114,▁교환,0.030457279,0.10417481
1115,▁구,0.0140853,0.0061912695
1116,▁구간,-0.04653629,-0.0021594707
1117,▁구글,0.0054662134,0.0054014316
1118,▁구단,0.018066885,-0.012336625
1119,▁구매,0.02032909,-0.0030297376
1120,▁구성,-0.01911967,-0.024308197
1121,▁구성된,-0.051431723,-0.0006442517
1122,▁구속,0.013533754,-0.017539073
1123,▁구속기소,0.014503,-0.048433542
1124,▁구입,0.019131385,0.023957767
1125,▁구자철,0.05784648,0.0282381
1126,▁구조,-0.060719416,-0.005328803
1127,▁구조조정,-0.0152630955,-0.026413374
1128,▁구체적으로,-0.006708594,-0.0097918175
1129,▁구체적인,-0.0035113061,-0.027271107
1130,▁구축,-0.041323334,-0.07177334
1131,▁구현,0.025596976,0.02383214
1132,▁국,0.050854664,-0.006226206
1133,▁국가,0.0176685,-0.021279398
1134,▁국가기록원,0.007464148,0.058469005
1135,▁국가대표,0.046621483,0.035021573
1136,▁국가안보,-0.041636903,-0.029692821
1137,▁국가정보원,0.0044578677,0.049550697
1138,▁국내,-0.0015639034,0.022197196
1139,▁국내에서,0.004063964,0.001423195
1140,▁국내외,0.02448815,-0.0060953293
1141,▁국립,0.02676049,-0.024962548
1142,▁국무총리,0.006378568,-0.0043486487
1143,▁국무회의,0.004019619,0.030151146
1144,▁국민,0.0085368585,-0.033718847
1145,▁국민들,0.0065862956,-0.031407285
1146,▁국민연금,0.04352115,-0.0049279346
1147,▁국민은행,0.01813371,0.01681856
1148,▁국민의,-0.0010886071,-0.040423572
1149,▁국방,-0.057695396,-0.030575577
1150,▁국방부,-0.024544727,-0.003434455
1151,▁국세청,-0.026922679,0.06013879
1152,▁국정,-0.028208055,0.0006647385
1153,▁국정원,-0.004101574,0.020075116
1154,▁국정조사,0.040680803,-0.04441101
1155,▁국제,0.02519424,0.012244215
1156,▁국제사회,0.034332536,-0.01626644
1157,▁국조,0.005030647,-0.03666391
1158,▁국채,-0.016171759,-0.057095308
1159,▁국토교통부,-0.00545381,0.015438113
1160,▁국토부,-0.015294487,0.025903998
1161,▁국토해양부,-0.023205578,0.011990167
1162,▁국회,-0.01099984,0.011720143
1163,▁국회에서,-0.025103584,-0.021810753
1164,▁국회의원,0.009991296,-0.027752979
1165,▁군,-0.048557475,-0.024561223
1166,▁군부,-0.015146552,-0.031800397
1167,▁군사,0.004534356,-0.016720872
1168,▁굴,-0.004056679,0.00013856404
1169,▁궁금,0.03284192,-0.038029626
1170,▁권,-0.015760409,-0.053937912
1171,▁권력,0.02640972,0.00023072585
1172,▁권리,-0.00801299,0.012097014
1173,▁권한,-0.010587819,-0.0229819
1174,▁귀,-0.034448046,-0.019428533
1175,▁귀국,0.021636413,0.008946756
1176,▁귀여운,0.0056447494,-0.04113971
1177,▁귀엽,0.010872794,-0.0077791177
1178,▁규명,0.05651461,0.0033992263
1179,▁규모,-0.010995128,0.020238373
1180,▁규모로,-0.030336866,0.009103557
1181,▁규모의,-0.03989798,0.0004933197
1182,▁규정,0.004876836,-0.06410949
1183,▁규제,-0.061304837,-0.03529152
1184,▁균형,-0.03353706,0.021749534
1185,▁그,0.0041839075,0.031245524
1186,▁그가,0.018034384,0.0049583474
1187,▁그간,0.009080889,-0.018382084
1188,▁그것이,-0.00472071,0.03544775
1189,▁그냥,0.016775306,0.048979484
1190,▁그녀,0.018086372,0.044549506
1191,▁그는,0.035487466,-0.009257143
1192,▁그대로,-0.018847557,0.019202743
1193,▁그동안,-0.0051496373,-0.031026889
1194,▁그때,0.05033622,0.035114385
1195,▁그래서,0.02792473,0.04809261
1196,▁그래픽,-0.02086392,-0.06554486
1197,▁그랬,0.0651146,-0.04685899
1198,▁그러,0.039525915,0.018891202
1199,▁그러나,0.032661367,0.024984887
1200,▁그러면서,0.051100425,0.008135473
1201,▁그런,0.0072368504,-0.0052821776
1202,▁그런데,0.04480584,0.00912569
1203,▁그럼에도,-0.03232797,-0.018828833
1204,▁그렇게,0.039970554,0.025594989
1205,▁그렇지,0.036151875,0.054554746
1206,▁그려,-0.011305055,-0.034362886
1207,▁그려졌다,0.03222149,-0.06980216
1208,▁그룹,0.08101782,0.0031024655
1209,▁그리,0.011316873,-0.015877351
1210,▁그리고,0.022201672,0.06203732
1211,▁그린,-0.022540176,0.009812104
1212,▁그림,0.01805698,-0.035887126
1213,▁그만큼,-0.033277597,0.001142906
1214,▁그의,0.021901753,0.0020525707
1215,▁그쳤다,0.021452,0.02817815
1216,▁극,0.07144043,0.02009166
1217,▁극대화,0.0014150217,-0.018584052
1218,▁극복,0.048792448,-0.054692157
1219,▁극중,-0.0124009475,-0.04303336
1220,▁극찬,0.061440766,-0.02610779
1221,▁근,-0.030880215,-0.009043687
1222,▁근거,-0.0011018785,-0.039712846
1223,▁근로,0.0031813718,0.030749308
1224,▁근로자,0.05910009,0.038599756
1225,▁근무,0.0043764245,0.024880052
1226,▁근본,-0.005312629,0.0055057313
1227,▁근육,0.018524367,0.03354642
1228,▁근절,0.011556413,-0.0061476314
1229,▁근처,0.05733909,0.0271908
1230,▁근황,0.061010566,-0.011024544
1231,▁글,-0.028083257,-0.043985885
1232,▁글과,0.0003567757,-0.048873723
1233,▁글로벌,0.04563284,-0.0007932714
1234,▁글을,-0.016625015,-0.031949785
1235,▁금,0.013253186,0.019468348
1236,▁금감원,-0.035609875,0.03039692
1237,▁금리,-0.015946109,-0.03448744
1238,▁금메달,0.047938336,0.0132018365
1239,▁금액,-0.007074335,0.013477154
1240,▁금융,-0.018714063,0.0035257908
1241,▁금융감독원,-0.03291623,0.035564546
1242,▁금융권,0.004758291,-0.0035125166
1243,▁금융기관,0.02381506,-0.010741157
1244,▁금융당국,0.030190218,-0.0023404192
